,Date,AQI
932,27/06/2023,68.82383172
933,28/06/2023,71.4987132
934,29/06/2023,71.02829256
935,30/06/2023,72.5999288
936,01/07/2023,71.13969424
937,02/07/2023,69.00890277
938,03/07/2023,72.46057016
939,04/07/2023,66.8521094
940,05/07/2023,69.59949893
941,06/07/2023,69.20358402
942,07/07/2023,70.85158516
943,08/07/2023,69.46942554
944,09/07/2023,67.41829649
945,10/07/2023,70.95106465
946,11/07/2023,65.42500981
947,12/07/2023,68.25595592
948,13/07/2023,67.9445991
949,14/07/2023,69.67803732
950,15/07/2023,68.38202861
951,16/07/2023,66.41763647
952,17/07/2023,70.0375677
953,18/07/2023,64.59896893
954,19/07/2023,67.5175256
955,20/07/2023,67.29380064
956,21/07/2023,69.11473756
957,22/07/2023,67.90597715
958,23/07/2023,66.02844444
959,24/07/2023,69.73472369
960,25/07/2023,64.38182835
961,26/07/2023,67.38532667
962,27/07/2023,67.24566438
963,28/07/2023,69.14966245
964,29/07/2023,68.02286581
965,30/07/2023,66.22609026
966,31/07/2023,70.01181085
967,01/08/2023,64.73695583
968,02/08/2023,67.81699219
969,03/08/2023,67.75228311
970,04/08/2023,69.7295883
971,05/08/2023,68.6743568
972,06/08/2023,66.94733781
973,07/08/2023,70.80095046
974,08/08/2023,65.59205905
975,09/08/2023,68.73607733
976,10/08/2023,68.73333917
977,11/08/2023,70.770543
978,12/08/2023,69.77311657
979,13/08/2023,68.10177711
980,14/08/2023,72.00892244
981,15/08/2023,66.85140089
982,16/08/2023,70.04462619
983,17/08/2023,70.08890026
984,18/08/2023,72.17094817
985,19/08/2023,71.21618167
986,20/08/2023,69.58534998
987,21/08/2023,73.53085623
988,22/08/2023,68.40957538
989,23/08/2023,71.63694781
990,24/08/2023,71.7133074
991,25/08/2023,73.8254165
992,26/08/2023,72.89872949
993,27/08/2023,71.29403286
994,28/08/2023,75.2637937
995,29/08/2023,70.16492956
996,30/08/2023,73.41292877
997,31/08/2023,73.50821045
998,01/09/2023,75.63757424
999,02/09/2023,74.72656508
1000,03/09/2023,73.1360174
1001,04/09/2023,77.11847287
1002,05/09/2023,72.03092363
1003,06/09/2023,75.28894325
1004,07/09/2023,75.39300942
1005,08/09/2023,77.53001769
1006,09/09/2023,76.62556627
1007,10/09/2023,75.04059613
1008,11/09/2023,79.02770755
1009,12/09/2023,73.94398854
1010,13/09/2023,77.20508192
1011,14/09/2023,77.31153999
1012,15/09/2023,79.45033819
1013,16/09/2023,78.54715464
1014,17/09/2023,76.96299956
1015,18/09/2023,80.95055845
1016,19/09/2023,75.8669673
1017,20/09/2023,79.12795947
1018,21/09/2023,79.23414585
1019,22/09/2023,81.37256582
1020,23/09/2023,80.46897207
1021,24/09/2023,78.88441213
1022,25/09/2023,82.87163541
1023,26/09/2023,77.78784183
1024,27/09/2023,81.04880203
1025,28/09/2023,81.15516421
1026,29/09/2023,83.29402101
1027,30/09/2023,82.39115176
1028,01/10/2023,80.80765725
1029,02/10/2023,84.79629223
1030,03/10/2023,79.71428324
1031,04/10/2023,82.97743291
1032,05/10/2023,83.0864054
1033,06/10/2023,85.22828803
1034,07/10/2023,84.32888144
1035,08/10/2023,82.7492651
1036,09/10/2023,86.74222042
1037,10/10/2023,81.66495793
1038,11/10/2023,84.93324299
1039,12/10/2023,85.04775573
1040,13/10/2023,87.19555151
1041,14/10/2023,86.30239901
1042,15/10/2023,84.72935107
1043,16/10/2023,88.72915712
1044,17/10/2023,83.65898509
1045,18/10/2023,86.9345737
1046,19/10/2023,87.05653914
1047,20/10/2023,89.21188884
1048,21/10/2023,88.3263382
1049,22/10/2023,86.76089746
1050,23/10/2023,90.76824677
1051,24/10/2023,85.70549548
1052,25/10/2023,88.98829707
1053,26/10/2023,89.11721979
1054,27/10/2023,91.27920714
1055,28/10/2023,90.39989994
1056,29/10/2023,88.84022319
1057,30/10/2023,92.85278779
1058,31/10/2023,87.79461254
1059,01/11/2023,91.08131361
1060,02/11/2023,91.2133474
1061,03/11/2023,93.37758281
1062,04/11/2023,92.49959142
1063,05/11/2023,90.94020766
1064,06/11/2023,94.95197852
1065,07/11/2023,89.89185353
1066,08/11/2023,93.17533699
1067,09/11/2023,93.30284268
1068,10/11/2023,95.46114896
1069,11/11/2023,94.57575814
1070,12/11/2023,93.00745138
1071,13/11/2023,97.00869043
1072,14/11/2023,91.93636623
1073,15/11/2023,95.20592448
1074,16/11/2023,95.31771504
1075,17/11/2023,97.45846298
1076,18/11/2023,96.55362801
1077,19/11/2023,94.96393268
1078,20/11/2023,98.9417908
1079,21/11/2023,93.84406135
1080,22/11/2023,97.08616872
1081,23/11/2023,97.16841482
1082,24/11/2023,99.27750342
1083,25/11/2023,98.33887291
1084,26/11/2023,96.71322987
1085,27/11/2023,100.6529934
1086,28/11/2023,95.51499062
1087,29/11/2023,98.71465114
1088,30/11/2023,98.75230887
1089,01/12/2023,100.8146622
1090,02/12/2023,99.82717098
1091,03/12/2023,98.15056295
1092,04/12/2023,102.037268
1093,05/12/2023,96.84420355
1094,06/12/2023,99.98678882
1095,07/12/2023,99.96540558
1096,08/12/2023,101.9668322
1097,09/12/2023,100.9165603
1098,10/12/2023,99.17540298
1099,11/12/2023,102.9958594
1100,12/12/2023,97.73488425
1101,13/12/2023,100.8080193
1102,14/12/2023,100.7157102
1103,15/12/2023,102.6448311
1104,16/12/2023,101.5209591
1105,17/12/2023,99.70501375
1106,18/12/2023,103.4495953
1107,19/12/2023,98.11177053
1108,20/12/2023,101.1071929
1109,21/12/2023,100.9364093
1110,22/12/2023,102.7864272
1111,23/12/2023,101.582946
1112,24/12/2023,99.68700261
1113,25/12/2023,103.3513251
1114,26/12/2023,97.9331134
1115,27/12/2023,100.8481488
1116,28/12/2023,100.5971275
1117,29/12/2023,102.3671686
1118,30/12/2023,101.0841209
1119,31/12/2023,99.10915968
1120,01/01/2024,102.6951409
1121,02/01/2024,97.1994136
1122,03/01/2024,100.0378976
1123,04/01/2024,99.71141168
1124,05/01/2024,101.4072241
1125,06/01/2024,100.0513114
1126,07/01/2024,98.00498751
1127,08/01/2024,101.5212468
1128,09/01/2024,95.95754486
1129,10/01/2024,98.72994543
1130,11/01/2024,98.3394003
1131,12/01/2024,99.97327381
1132,13/01/2024,98.55768622
1133,14/01/2024,96.45403665
1134,15/01/2024,99.9154421
1135,16/01/2024,94.29947537
1136,17/01/2024,97.0222747
1137,18/01/2024,96.58489314
1138,19/01/2024,98.17480688
1139,20/01/2024,96.71819479
1140,21/01/2024,94.57654656
1141,22/01/2024,98.00305375
1142,23/01/2024,92.35534244
1143,24/01/2024,95.04962546
1144,25/01/2024,94.58699313
1145,26/01/2024,96.15498026
1146,27/01/2024,94.67979767
1147,28/01/2024,92.52297767
1148,29/01/2024,95.93771715
1149,30/01/2024,90.28167949
1150,31/01/2024,92.97107749
1151,01/02/2024,92.50701749
1152,02/02/2024,94.0770023
1153,03/02/2024,92.60725342
1154,04/02/2024,90.45926587
1155,05/02/2024,93.88623119
1156,06/02/2024,88.2457595
1157,07/02/2024,90.95402633
1158,08/02/2024,90.51209003
1159,09/02/2024,92.10739487
1160,10/02/2024,90.66609305
1161,11/02/2024,88.549621
1162,12/02/2024,92.01107972
1163,13/02/2024,86.40799408
1164,14/02/2024,89.15645436
1165,15/02/2024,88.7574124
1166,16/02/2024,90.39821123
1167,17/02/2024,89.00489119
1168,18/02/2024,86.93877683
1169,19/02/2024,90.45283065
1170,20/02/2024,84.90446032
1171,21/02/2024,87.7096123
1172,22/02/2024,87.36911588
1173,23/02/2024,89.07017027
1174,24/02/2024,87.73866665
1175,25/02/2024,85.73576444
1176,26/02/2024,89.31428761
1177,27/02/2024,83.83148403
1178,28/02/2024,86.70314033
1179,29/02/2024,86.42992602
1180,01/03/2024,88.19885914
1181,02/03/2024,86.93568175
1182,03/03/2024,85.00137743
1183,04/03/2024,88.64861571
1184,05/03/2024,83.23445798
1185,06/03/2024,86.17453639
1186,07/03/2024,85.96932866
1187,08/03/2024,87.80570903
1188,09/03/2024,86.60923307
1189,10/03/2024,84.74074055
1190,11/03/2024,88.45270921
1191,12/03/2024,83.10206727
1192,13/03/2024,86.10426576
1193,14/03/2024,85.95963855
1194,15/03/2024,87.8549054
1195,16/03/2024,86.71546739
1196,17/03/2024,84.9020258
1197,18/03/2024,88.66691452
1198,19/03/2024,83.36692327
1199,20/03/2024,86.41736989
1200,21/03/2024,86.31847639
1201,22/03/2024,88.25682402
1202,23/03/2024,87.15771266
1203,24/03/2024,85.38172637
1204,25/03/2024,89.18110316
1205,26/03/2024,83.91253684
1206,27/03/2024,86.99127071
1207,28/03/2024,86.91742555
1208,29/03/2024,88.877524
1209,30/03/2024,87.79680201
1210,31/03/2024,86.03576374
1211,01/04/2024,89.84662589
1212,02/04/2024,84.5860237
1213,03/04/2024,87.66917378
1214,04/04/2024,87.59616499
1215,05/04/2024,89.55350929
1216,06/04/2024,88.46642666
1217,07/04/2024,86.69543725
1218,08/04/2024,90.4927471
1219,09/04/2024,85.21501274
1220,10/04/2024,88.27746679
1221,11/04/2024,88.18025668
1222,12/04/2024,90.10991038
1223,13/04/2024,88.99170113
1224,14/04/2024,87.18621299
1225,15/04/2024,90.94571595
1226,16/04/2024,85.62693578
1227,17/04/2024,88.64518502
1228,18/04/2024,88.50069632
1229,19/04/2024,90.38009886
1230,20/04/2024,89.20877245
1231,21/04/2024,87.3473917
1232,22/04/2024,91.04834911
1233,23/04/2024,85.66850365
1234,24/04/2024,88.62328504
1235,25/04/2024,88.41303781
1236,26/04/2024,90.22456162
1237,27/04/2024,88.98336411
1238,28/04/2024,87.05026374
1239,29/04/2024,90.67781281
1240,30/04/2024,85.22301947
1241,01/05/2024,88.10147323
1242,02/05/2024,87.81369977
1243,03/05/2024,89.54664257
1244,04/05/2024,88.22597441
1245,05/05/2024,86.21271086
1246,06/05/2024,89.75954805
1247,07/05/2024,84.22367525
1248,08/05/2024,87.02087377
1249,09/05/2024,86.65181842
1250,10/05/2024,88.30363382
1251,11/05/2024,86.90218453
1252,12/05/2024,84.8086406
1253,13/05/2024,88.27588462
1254,14/05/2024,82.66127632
1255,15/05/2024,85.38074084
1256,16/05/2024,84.93515544
1257,17/05/2024,86.51179922
1258,18/05/2024,85.03669121
1259,19/05/2024,82.87116662
1260,20/05/2024,86.26825721
1261,21/05/2024,80.58547717
1262,22/05/2024,83.23890616
1263,23/05/2024,82.72955992
1264,24/05/2024,84.24484541
1265,25/05/2024,82.7109255
1266,26/05/2024,80.48924726
1267,27/05/2024,83.83298096
1268,28/05/2024,78.09974734
1269,29/05/2024,80.70573793
1270,30/05/2024,80.15205369
1271,31/05/2024,81.62621346
1272,01/06/2024,80.05446003
1273,02/06/2024,77.79833101
1274,03/06/2024,81.11106594
1275,04/06/2024,75.35034415
1276,05/06/2024,77.93243174
1277,06/06/2024,77.35846699
1278,07/06/2024,78.81602199
1279,08/06/2024,77.23136616
1280,09/06/2024,74.96607975
1281,10/06/2024,78.27341293
1282,11/06/2024,72.5110557
1283,12/06/2024,75.09527948
1284,13/06/2024,74.52722789
1285,14/06/2024,75.99446767
1286,15/06/2024,74.42323097
1287,16/06/2024,72.17507672
1288,17/06/2024,75.50322314
1289,18/06/2024,69.76532292
1290,19/06/2024,72.37760489
1291,20/06/2024,71.8411487
1292,21/06/2024,73.34345721
1293,22/06/2024,71.81070928
1294,23/06/2024,69.60437861
1295,24/06/2024,72.97760882
1296,25/06/2024,67.28796207
1297,26/06/2024,69.95156594
1298,27/06/2024,69.46941488
1299,28/06/2024,71.02890518
1300,29/06/2024,69.55609319
1301,30/06/2024,67.41236203
1302,01/07/2024,70.85071684
1303,02/07/2024,65.22861321
1304,03/07/2024,67.96205089
1305,04/07/2024,67.55188049
1306,05/07/2024,69.18538642
1307,06/07/2024,67.78848653
1308,07/07/2024,65.72242011
1309,08/07/2024,69.24005379
1310,09/07/2024,63.69871265
1311,10/07/2024,66.51423395
1312,11/07/2024,66.18735111
1313,12/07/2024,67.90517808
1314,13/07/2024,66.5935075
1315,14/07/2024,64.61342153
1316,15/07/2024,68.21766426
1317,16/07/2024,62.76338498
1318,17/07/2024,65.66630908
1319,18/07/2024,65.42701549
1320,19/07/2024,67.23247965
1321,20/07/2024,66.00835836
1322,21/07/2024,64.11559528
1323,22/07/2024,67.80680132
1324,23/07/2024,62.43901389
1325,24/07/2024,65.4278119
1326,25/07/2024,65.27365972
1327,26/07/2024,67.16341828
1328,27/07/2024,66.02261652
1329,28/07/2024,64.21210221
1330,29/07/2024,67.98437171
1331,30/07/2024,62.69636125
1332,31/07/2024,65.76355914
1333,01/08/2024,65.68633123
1334,02/08/2024,67.65145053
1335,03/08/2024,66.58437407
1336,04/08/2024,64.84586705
1337,05/08/2024,68.68835659
1338,06/08/2024,63.46870431
1339,07/08/2024,66.60235059
1340,08/08/2024,66.58961068
1341,09/08/2024,68.61720697
1342,10/08/2024,67.61054856
1343,11/08/2024,65.93037932
1344,12/08/2024,69.82908376
1345,13/08/2024,64.66349688
1346,14/08/2024,67.84906172
1347,15/08/2024,67.88605888
1348,16/08/2024,69.96121344
1349,17/08/2024,68.9999478
1350,18/08/2024,67.36297388
1351,19/08/2024,71.30272147
1352,20/08/2024,66.17604687
1353,21/08/2024,69.39837181
1354,22/08/2024,69.47004882
1355,23/08/2024,71.57778964
1356,24/08/2024,70.64709128
1357,25/08/2024,69.03869227
1358,26/08/2024,73.0050597
1359,27/08/2024,67.90308983
1360,28/08/2024,71.14829228
1361,29/08/2024,71.2410329
1362,30/08/2024,73.36812199
1363,31/08/2024,72.45507785
1364,01/09/2024,70.86274025
1365,02/09/2024,74.84362953
1366,03/09/2024,69.75472719
1367,04/09/2024,73.01157483
1368,05/09/2024,73.1146608
1369,06/09/2024,75.25083803
1370,07/09/2024,74.34572072
1371,08/09/2024,72.76020721
1372,09/09/2024,76.74690843
1373,10/09/2024,71.6628911
1374,11/09/2024,74.92376608
1375,12/09/2024,75.03010162
1376,13/09/2024,77.16883057
1377,14/09/2024,76.26564701
1378,15/09/2024,74.6815239
1379,16/09/2024,78.66914672
1380,17/09/2024,73.58564612
1381,18/09/2024,76.84673418
1382,19/09/2024,76.95301113
1383,20/09/2024,79.09151633
1384,21/09/2024,78.18797053
1385,22/09/2024,76.60344255
1386,23/09/2024,80.5906605
1387,24/09/2024,75.50680299
1388,25/09/2024,78.767646
1389,26/09/2024,78.87384836
1390,27/09/2024,81.01246544
1391,28/09/2024,80.10929254
1392,29/09/2024,78.5254198
1393,30/09/2024,82.51360197
1394,01/10/2024,77.43107092
1395,02/10/2024,80.69360264
1396,03/10/2024,80.80189326
1397,04/10/2024,82.9430141
1398,05/10/2024,82.04276048
1399,06/10/2024,80.46223321
1400,07/10/2024,84.45419767
1401,08/10/2024,79.37588041
1402,09/10/2024,82.64305209
1403,10/10/2024,82.7563822
1404,11/10/2024,84.9029474
1405,12/10/2024,84.00851638
1406,13/10/2024,82.43415796
1407,14/10/2024,86.43261623
1408,15/10/2024,81.36108045
1409,16/10/2024,84.63529465
1410,17/10/2024,84.75587503
1411,18/10/2024,86.90985032
1412,19/10/2024,86.02295191
1413,20/10/2024,84.45620068
1414,21/10/2024,88.46226615
1415,22/10/2024,83.39828961
1416,23/10/2024,86.67995118
1417,24/10/2024,86.8078138
1418,25/10/2024,88.96882628
1419,26/10/2024,88.08865608
1420,27/10/2024,86.52823885
1421,28/10/2024,90.54020681
1422,29/10/2024,85.48158941
1423,30/10/2024,88.76799748
1424,31/10/2024,88.89992473
1425,01/11/2024,91.0642507
1426,02/11/2024,90.1865523
1427,03/11/2024,88.62769061
1428,04/11/2024,92.6402126
1429,05/11/2024,87.58108911
1430,06/11/2024,90.86582978
1431,07/11/2024,90.9948697
1432,08/11/2024,93.15499787
1433,09/11/2024,92.27172726
1434,10/11/2024,90.70585501
1435,11/11/2024,94.70983756
1436,12/11/2024,89.6405818
1437,13/11/2024,92.91355477
1438,14/11/2024,93.0291063
1439,15/11/2024,95.17397747
1440,16/11/2024,94.27361199
1441,17/11/2024,92.68876438
1442,18/11/2024,96.67184845
1443,19/11/2024,91.57971785
1444,20/11/2024,94.82780763
1445,21/11/2024,94.91640904
1446,22/11/2024,97.03226314
1447,23/11/2024,96.1007657
1448,24/11/2024,94.48265527
1449,25/11/2024,98.43032968
1450,26/11/2024,93.30063724
1451,27/11/2024,96.50899169
1452,28/11/2024,96.5557056
1453,29/11/2024,98.62750404
1454,30/11/2024,97.64980943
1455,01/12/2024,95.98337096
1456,02/12/2024,99.88060244
1457,03/12/2024,94.69837882
1458,04/12/2024,97.85216179
1459,05/12/2024,97.84229589
1460,06/12/2024,99.85554346
1461,07/12/2024,98.81739084
1462,08/12/2024,97.08862454
1463,09/12/2024,100.9217489
1464,10/12/2024,95.67368154
1465,11/12/2024,98.759964
1466,12/12/2024,98.68102607
1467,13/12/2024,100.6237047
1468,14/12/2024,99.51357675
1469,15/12/2024,97.71153529
1470,16/12/2024,101.4701593
1471,17/12/2024,96.14648876
1472,18/12/2024,99.15615593
1473,19/12/2024,98.99970774
1474,20/12/2024,100.8640877
1475,21/12/2024,99.67500583
1476,22/12/2024,97.79346709
1477,23/12/2024,101.4721729
1478,24/12/2024,96.06830195
1479,25/12/2024,98.99760351
1480,26/12/2024,98.76075242
1481,27/12/2024,100.5448467
1482,28/12/2024,99.27570817
1483,29/12/2024,97.31448569
1484,30/12/2024,100.9140245
1485,31/12/2024,95.43162581
1486,01/01/2025,98.28319871
1487,02/01/2025,97.96954055
1488,03/01/2025,99.67788783
1489,04/01/2025,98.33420099
1490,05/01/2025,96.29975662
1491,06/01/2025,99.8275492
1492,07/01/2025,94.27500238
1493,08/01/2025,97.05815316
1494,09/01/2025,96.67793208
1495,10/01/2025,98.32169813
1496,11/01/2025,96.9155343
1497,12/01/2025,94.82083437
1498,13/01/2025,98.29069403
1499,14/01/2025,92.68267543
