,date,max_temp
214,2021-08-03,37.9
215,2021-08-04,38.5
216,2021-08-05,42.9
217,2021-08-06,34.5
218,2021-08-07,33.6
219,2021-08-08,30.8
220,2021-08-09,28.7
221,2021-08-10,35.8
222,2021-08-11,35.6
223,2021-08-12,34.6
224,2021-08-13,29.8
225,2021-08-14,33.9
226,2021-08-15,31.6
227,2021-08-16,30.1
228,2021-08-17,25.1
229,2021-08-18,25.5
230,2021-08-19,28.0
231,2021-08-20,28.5
232,2021-08-21,23.9
233,2021-08-22,28.5
234,2021-08-23,33.2
235,2021-08-24,32.2
236,2021-08-25,33.9
237,2021-08-26,32.2
238,2021-08-27,31.1
239,2021-08-28,27.6
240,2021-08-29,31.0
241,2021-08-30,35.0
242,2021-08-31,33.1
243,2021-09-01,29.9
244,2021-09-02,35.4
245,2021-09-03,37.8
246,2021-09-04,34.5
247,2021-09-05,42.9
248,2021-09-06,31.5
249,2021-09-07,28.9
250,2021-09-08,28.5
251,2021-09-09,35.1
252,2021-09-10,35.6
253,2021-09-11,35.8
254,2021-09-12,34.6
255,2021-09-13,34.9
256,2021-09-14,36.2
257,2021-09-15,36.4
258,2021-09-16,36.2
259,2021-09-17,36.3
260,2021-09-18,35.8
261,2021-09-19,35.8
262,2021-09-20,36.2
263,2021-09-21,35.5
264,2021-09-22,29.9
265,2021-09-23,35.8
266,2021-09-24,35.9
267,2021-09-25,35.5
268,2021-09-26,34.8
269,2021-09-27,35.1
270,2021-09-28,34.8
271,2021-09-29,35.0
272,2021-09-30,35.6
273,2021-10-01,29.8
274,2021-10-02,34.6
275,2021-10-03,36.8
276,2021-10-04,37.7
277,2021-10-05,43.6
278,2021-10-06,34.0
279,2021-10-07,25.1
280,2021-10-08,32.0
281,2021-10-09,34.8
282,2021-10-10,35.3
283,2021-10-11,35.9
284,2021-10-12,34.6
285,2021-10-13,35.3
286,2021-10-14,35.6
287,2021-10-15,35.3
288,2021-10-16,35.3
289,2021-10-17,35.8
290,2021-10-18,36.0
291,2021-10-19,36.1
292,2021-10-20,35.9
293,2021-10-21,36.1
294,2021-10-22,35.8
295,2021-10-23,35.9
296,2021-10-24,35.5
297,2021-10-25,35.7
298,2021-10-26,35.4
299,2021-10-27,35.2
300,2021-10-28,35.4
301,2021-10-29,35.2
302,2021-10-30,35.1
303,2021-10-31,34.6
304,2021-11-01,30.9
305,2021-11-02,30.7
306,2021-11-03,37.9
307,2021-11-04,37.7
308,2021-11-05,42.8
309,2021-11-06,34.9
310,2021-11-07,26.7
311,2021-11-08,32.4
312,2021-11-09,35.5
313,2021-11-10,36.0
314,2021-11-11,35.6
315,2021-11-12,34.6
316,2021-11-13,35.7
317,2021-11-14,35.8
318,2021-11-15,35.4
319,2021-11-16,35.4
320,2021-11-17,35.8
321,2021-11-18,34.6
322,2021-11-19,35.3
323,2021-11-20,35.9
324,2021-11-21,35.5
325,2021-11-22,34.6
326,2021-11-23,34.6
327,2021-11-24,34.9
328,2021-11-25,34.6
329,2021-11-26,34.6
330,2021-11-27,34.6
331,2021-11-28,34.6
332,2021-11-29,34.6
333,2021-11-30,34.6
334,2021-12-01,32.5
335,2021-12-02,33.8
336,2021-12-03,35.5
337,2021-12-04,37.7
338,2021-12-05,44.5
339,2021-12-06,33.6
340,2021-12-07,25.7
341,2021-12-08,24.1
342,2021-12-09,36.3
343,2021-12-10,35.0
344,2021-12-11,34.8
345,2021-12-12,32.3
346,2021-12-13,30.4
347,2021-12-14,30.6
348,2021-12-15,30.5
349,2021-12-16,29.5
350,2021-12-17,29.5
351,2021-12-18,22.8
352,2021-12-19,21.9
353,2021-12-20,27.0
354,2021-12-21,30.3
355,2021-12-22,32.1
356,2021-12-23,32.1
357,2021-12-24,32.1
358,2021-12-25,31.4
359,2021-12-26,31.6
360,2021-12-27,32.1
361,2021-12-28,29.1
362,2021-12-29,26.5
363,2021-12-30,26.5
364,2021-12-31,24.8
365,2022-01-01,28.8
366,2022-01-02,32.7
367,2022-01-03,32.4
368,2022-01-04,29.9
369,2022-01-05,30.7
370,2022-01-06,31.0
371,2022-01-07,32.2
372,2022-01-08,30.9
373,2022-01-09,32.3
374,2022-01-10,30.8
375,2022-01-11,26.7
376,2022-01-12,25.0
377,2022-01-13,21.8
378,2022-01-14,27.1
379,2022-01-15,30.1
380,2022-01-16,21.3
381,2022-01-17,28.8
382,2022-01-18,32.2
383,2022-01-19,31.9
384,2022-01-20,29.4
385,2022-01-21,33.3
386,2022-01-22,32.2
387,2022-01-23,34.1
388,2022-01-24,31.2
389,2022-01-25,27.1
390,2022-01-26,28.8
391,2022-01-27,28.4
392,2022-01-28,28.2
393,2022-01-29,26.9
394,2022-01-30,29.6
395,2022-01-31,32.2
396,2022-02-01,36.8
397,2022-02-02,36.5
398,2022-02-03,36.6
399,2022-02-04,36.1
400,2022-02-05,34.5
401,2022-02-06,35.8
402,2022-02-07,36.9
403,2022-02-08,36.3
404,2022-02-09,36.5
405,2022-02-10,34.6
406,2022-02-11,34.7
407,2022-02-12,36.5
408,2022-02-13,36.2
409,2022-02-14,36.4
410,2022-02-15,36.3
411,2022-02-16,35.1
412,2022-02-17,36.4
413,2022-02-18,36.1
414,2022-02-19,36.5
415,2022-02-20,37.2
416,2022-02-21,37.2
417,2022-02-22,39.2
418,2022-02-23,38.7
419,2022-02-24,37.4
420,2022-02-25,38.2
421,2022-02-26,38.3
422,2022-02-27,38.0
